"F8100009","F9100009","F2200009","F3100009","F4300009","F5110009","F5600009","F8100010","F9100010","F2200010","F3100010","F4300010","F8100011","F9100011","F2200011","F3100011","F4300011","F8100012","F9100012","F2200012","F3100012","F4300012","F5110012","F5600012","F8100101","F9100101","F2200101","F3100101","F4300101","F5110101","F5600101","F8100102","F9100102","F2200102","F3100102","F4300102","F5110102","F5600102","F8100103","F9100103","F2200103","F3100103","F4300103","F5110103","F5600103","F8100104","F9100104","F2200104","F3100104","F4300104","F5110104","F8100105","F9100105","F2200105","F3100105","F4300105","F5110105","F5600105","F8100106","F9100106","F2200106","F3100106","F4300106","F5110106","F5600106","F8100107","F9100107","F2200107","F3100107","F4300107","F5110107","F5600107","F8100108","F9100108","F2200108","F3100108","F4300108","F5110108","F5600108","F8100109","F9100109","F2200109","F3100109","F4300109","F5110109","F8100110","F9100110","F2200110","F3100110","F4300110","F5110110","F5600110","F8100111","F9100111","F2200111","F3100111","F4300111","F5110111","F5600111","F8100112","F9100112","F2200112","F3100112","F4300112","F5110112","F5600112","F8100201","F9100201","F2200201","F3100201","F4300201","F5110201","F5600201","F8100202","F9100202","F2200202","F3100202","F4300202","F5110202","F5600202","F8100203","F9100203","F2200203","F3100203","F4300203","F5110203","F5600203","F8100204","F9100204","F2200204","F3100204","F4300204","F8100205","F9100205","F2200205","F3100205","F4300205","F8100206","F9100206","F2200206","F3100206","F8100207","F9100207","F2200207","F3100207","F8100208","F9100208","F2200208","F3100208","F4300208","F5110208","F8100209","F9100209","F2200209","F3100209","F4300209","F5110209","F8100210","F9100210","F2200210","F3100210","F4300210","F8100211","F9100211","F2200211","F3100211","F4300211","F5110211","F8100212","F9100212","F2200212","F3100212","F4300212","F5110212","F8100301","F9100301","F2200301","F3100301","F4300301","F5110301","F8100302","F9100302","F2200302","F3100302","F4300302","F5110302","F8100303","F9100303","F2200303","F3100303","F4300303","F5110303","F8100304","F9100304","F2200304","F3100304","F4300304","F8100305","F9100305","F2200305","F3100305","F4300305","F8100306","F9100306","F2200306","F3100306","F4300306","F8100307","F9100307","F2200307","F3100307","F4300307","F5110307","F8100308","F9100308","F2200308","F3100308","F4300308","F8100309","F9100309","F2200309","F3100309","F4300309","F8100310","F9100310","F2200310","F3100310","F4300310","F8100311","F9100311","F2200311","F3100311","F4300311","F8100312","F9100312","F2200312","F3100312","F4300312","F5110312","F5600312","F8100401","F9100401","F2200401","F3100401","F4300401","F5110401","F8100402","F9100402","F2200402","F3100402","F4300402","F5110402","F8100403","F9100403","F2200403","F3100403","F4300403","F5110403","F5600403","F8100404","F9100404","F2200404","F3100404","F4300404","F5110404","F5600404","F8100405","F9100405","F2200405","F3100405","F4300405","F5110405","F8100406","F9100406","F2200406","F3100406","F4300406","F5110406","F5600406","F8100407","F9100407","F2200407","F3100407","F4300407","F5110407","F5600407","F8100408","F9100408","F2200408","F3100408","F4300408","F5110408","F8100409","F9100409","F2200409","F3100409","F4300409","F5110409","F8100410","F9100410","F2200410","F3100410","F4300410","F5110410","F8100411","F9100411","F2200411","F3100411","F4300411","F5110411","F8100412","F9100412","F2200412","F3100412","F4300412","F5110412","F8100501","F9100501","F2200501","F3100501","F4300501","F5110501","F5600501","F8100502","F9100502","F2200502","F3100502","F4300502","F5110502","F5600502","F8100503","F9100503","F2200503","F3100503","F4300503","F5110503","F5600503","F8100504","F9100504","F2200504","F3100504","F4300504","F5110504","F5600504","F8100505","F9100505","F2200505","F3100505","F4300505","F5110505","F5600505","F8100506","F9100506","F2200506","F3100506","F4300506","F5110506","F8100507","F9100507","F2200507","F3100507","F4300507","F5110507","F8100508","F9100508","F2200508","F3100508","F4300508","F5110508","F8100509","F9100509","F2200509","F3100509","F4300509","F5110509","F5600509","F8100510","F9100510","F2200510","F3100510","F4300510","F5110510","F5600510","F8100511","F9100511","F2200511","F3100511","F4300511","F5110511","F5600511","F8100512","F9100512","F2200512","F3100512","F4300512","F5110512","F5600512","F8100601","F9100601","F2200601","F3100601","F4300601","F5110601","F5600601","F8100602","F9100602","F2200602","F3100602","F4300602","F5110602","F5600602","F8100603","F9100603","F2200603","F3100603","F4300603","F5110603","F5600603","F8100604","F9100604","F2200604","F3100604","F4300604","F5110604","F5600604","F8100605","F9100605","F2200605","F3100605","F4300605","F5110605","F5600605","F8100606","F9100606","F2200606","F3100606","F4300606","F5110606","F5600606","F8100607","F9100607","F2200607","F3100607","F4300607","F5110607","F5600607","F8100608","F9100608","F2200608","F3100608","F4300608","F5110608","F8100609","F9100609","F2200609","F3100609","F4300609","F5110609","F5600609","F8100610","F9100610","F2200610","F3100610","F4300610","F5110610","F5600610","F8100611","F9100611","F2200611","F3100611","F4300611","F5110611","F5600611","F8100612","F9100612","F2200612","F3100612","F4300612","F5110612","F5600612","F8100701","F9100701","F2200701","F3100701","F4300701","F5110701","F5600701","F8100702","F9100702","F2200702","F3100702","F4300702","F5110702","F5600702","F8100703","F9100703","F2200703","F3100703","F4300703","F5110703","F5600703","F8100704","F9100704","F2200704","F3100704","F4300704","F5110704","F5600704","F8100705","F9100705","F2200705","F3100705","F4300705","F5110705","F8100706","F9100706","F2200706","F3100706","F4300706","F5110706","F5600706","F8100707","F9100707","F2200707","F3100707","F4300707","F5110707","F5600707","F8100708","F9100708","F2200708","F3100708","F4300708","F5110708","F5600708","F8100709","F9100709","F2200709","F3100709","F4300709","F5110709","F5600709","F8100710","F9100710","F2200710","F3100710","F4300710","F5110710","F5600710","F8100711","F9100711","F2200711","F3100711","F4300711","F5110711","F5600711","F8100712","F9100712","F2200712","F3100712","F4300712","F5110712","F5600712","F8100801","F9100801","F2200801","F3100801","F4300801","F5110801","F5600801","F8100802","F9100802","F2200802","F3100802","F4300802","F5110802","F5600802","F8100803","F9100803","F2200803","F3100803","F4300803","F5110803","F5600803","F8100804","F9100804","F2200804","F3100804","F4300804","F5110804","F5600804","F8100805","F9100805","F2200805","F3100805","F4300805","F5110805","F5600805","F8100806","F9100806","F2200806","F3100806","F4300806","F5110806","F8100807","F9100807","F2200807","F3100807","F4300807","F5110807","F8100808","F9100808","F2200808","F3100808","F4300808","F5110808","F8100809","F9100809","F2200809","F3100809","F4300809","F5110809","F8100810","F9100810","F2200810","F3100810","F4300810","F5110810","F5600810","F8100811","F9100811","F2200811","F3100811","F4300811","F5110811","F5600811","F8100812","F9100812","F2200812","F3100812","F4300812","F5110812","F5600812","F8100901","F9100901","F2200901","F3100901","F4300901","F5110901","F5600901","F8100902","F9100902","F2200902","F3100902","F4300902","F5110902","F5600902","F8100903","F9100903","F2200903","F3100903","F4300903","F5110903","F5600903","F8100904","F9100904","F2200904","F3100904","F4300904","F5110904","F5600904","F8100905","F9100905","F2200905","F3100905","F4300905","F5110905","F8100906","F9100906","F2200906","F3100906","F4300906","F5110906","F8100907","F9100907","F2200907","F3100907","F4300907","F5110907","F8100908","F9100908","F2200908","F3100908","F4300908","F5110908","F8100909","F9100909","F2200909","F3100909","F4300909","F5110909","F8100910","F9100910","F2200910","F3100910","F4300910","F5110910","F5600910","F8100911","F9100911","F2200911","F3100911","F4300911","F5110911","F5600911","F8100912","F9100912","F2200912","F3100912","F4300912","F5110912","F5600912","F8101001","F9101001","F2201001","F3101001","F4301001","F5111001","F8101002","F9101002","F2201002","F3101002","F4301002","F5111002","F5601002","F8101003","F9101003","F2201003","F3101003","F4301003","F5111003","F5601003","F8101004","F9101004","F2201004","F3101004","F4301004","F5111004","F8101005","F9101005","F2201005","F3101005","F4301005","F5111005","F8101006","F9101006","F2201006","F3101006","F4301006","F5111006","F8101007","F9101007","F2201007","F3101007","F4301007","F5111007","F8101008","F9101008","F2201008","F3101008","F4301008","F8101009","F9101009","F2201009","F3101009","F4301009","F8101010","F9101010","F2201010","F3101010","F4301010","F5111010","F8101011","F9101011","F2201011","F3101011","F4301011","F5111011","F5601011","F8101012","F9101012","F2201012","F3101012","F4301012","F5111012","F5601012","F8101101","F9101101","F2201101","F3101101","F4301101","F5111101","F5601101","F8101102","F9101102","F2201102","F3101102","F4301102","F5111102","F5601102","F8101103","F9101103","F2201103","F3101103","F4301103","F5111103","F5601103","F8101104","F9101104","F2201104","F3101104","F4301104","F5111104","F5601104","F8101105","F9101105","F2201105","F3101105","F4301105","F5111105","F5601105","F8101106","F9101106","F2201106","F3101106","F4301106","F5111106","F5601106","F8101107","F9101107","F2201107","F3101107","F4301107","F5111107","F5601107","F8101108","F9101108","F2201108","F3101108","F4301108","F5111108","F8101109","F9101109","F2201109","F3101109","F4301109","F5111109","F5601109","F8101110","F9101110","F2201110","F3101110","F4301110","F5111110","F5601110","F8101111","F9101111","F2201111","F3101111","F4301111","F5111111","F5601111","F8101112","F9101112","F2201112","F3101112","F4301112","F5111112","F5601112","F8101201","F9101201","F2201201","F3101201","F4301201","F5111201","F5601201","F8101202","F9101202","F2201202","F3101202","F4301202","F5111202","F5601202","F8101203","F9101203","F2201203","F3101203","F4301203","F5111203","F5601203","F8101204","F9101204","F2201204","F3101204","F4301204","F5111204","F5601204","F8101205","F9101205","F2201205","F3101205","F4301205","F5111205","F5601205","F8101206","F9101206","F2201206","F3101206","F4301206","F5111206","F5601206","F8101207","F9101207","F2201207","F3101207","F4301207","F5111207","F8101208","F9101208","F2201208","F3101208","F4301208","F5111208","F8101209","F9101209","F2201209","F3101209","F4301209","F5111209","F5601209","F8101210","F9101210","F2201210","F3101210","F4301210","F5111210","F5601210","F8101211","F9101211","F2201211","F3101211","F4301211","F5111211","F5601211","F8101212","F9101212","F2201212","F3101212","F4301212","F5111212","F5601212","F8101301","F9101301","F2201301","F3101301","F4301301","F5111301","F5601301","F8101302","F9101302","F2201302","F3101302","F4301302","F5111302","F5601302","F8101303","F9101303","F2201303","F3101303","F4301303","F5111303","F5601303","F8101304","F9101304","F2201304","F3101304","F4301304","F5111304","F5601304","F8101305","F9101305","F2201305","F3101305","F4301305","F5111305","F5601305","F8101306","F9101306","F2201306","F3101306","F4301306","F5111306","F5601306","F8101307","F9101307","F2201307","F3101307","F4301307","F5111307","F5601307","F8101308","F9101308","F2201308","F3101308","F4301308","F5111308","F5601308","F8101309","F9101309","F2201309","F3101309","F4301309","F5111309","F5601309","F8101310","F9101310","F2201310","F3101310","F4301310","F5111310","F5601310","F8101311","F9101311","F2201311","F3101311","F4301311","F5111311","F5601311","F8101312","F9101312","F2201312","F3101312","F4301312","F5111312","F5601312","F8101401","F9101401","F2201401","F3101401","F4301401","F5111401","F5601401","F8101402","F9101402","F2201402","F3101402","F4301402","F5111402","F5601402","F8101403","F9101403","F2201403","F3101403","F4301403","F5111403","F5601403","F8101404","F9101404","F2201404","F3101404","F4301404","F5111404","F5601404","F8101405","F9101405","F2201405","F3101405","F4301405","F5111405","F5601405","F8101406","F9101406","F2201406","F3101406","F4301406","F5111406","F5601406","F8101407","F9101407","F2201407","F3101407","F4301407","F5111407","F5601407","F8101408","F9101408","F2201408","F3101408","F4301408","F5111408","F5601408","F8101409","F9101409","F2201409","F3101409","F4301409","F5111409","F8101410","F9101410","F2201410","F3101410","F4301410","F5111410","F8101411","F9101411","F2201411","F3101411","F4301411","F5111411","F8101412","F9101412","F2201412","F3101412","F4301412","F5111412","F5601412","F8101501","F9101501","F2201501","F3101501","F4301501","F5111501","F5601501","F8101502","F9101502","F2201502","F3101502","F4301502","F5111502","F5601502","F8101503","F9101503","F2201503","F3101503","F4301503","F5111503","F5601503","F8101504","F9101504","F2201504","F3101504","F4301504","F5111504","F5601504","F8101505","F9101505","F2201505","F3101505","F4301505","F5111505","F5601505","F8101506","F9101506","F2201506","F3101506","F4301506","F5111506","F5601506","F8101507","F9101507","F2201507","F3101507","F4301507","F5111507","F5601507","F8101508","F9101508","F2201508","F3101508","F4301508","F5111508","F5601508","F8101509","F9101509","F2201509","F3101509","F4301509","F5111509","F5601509","F8101510","F9101510","F2201510","F3101510","F4301510","F5111510","F5601510","F8101511","F9101511","F2201511","F3101511","F4301511","F5111511","F5601511","F8101512","F9101512","F2201512","F3101512","F4301512","F5111512","F5601512","F8101601","F9101601","F2201601","F3101601","F4301601","F5111601","F5601601","F8101602","F9101602","F2201602","F3101602","F4301602","F5111602","F5601602","F8101603","F9101603","F2201603","F3101603","F4301603","F5111603","F5601603","F8101604","F9101604","F2201604","F3101604","F4301604","F5111604","F5601604","F8101605","F9101605","F2201605","F3101605","F4301605","F5111605","F5601605","F8101606","F9101606","F2201606","F3101606","F4301606","F5111606","F5601606","F8101607","F9101607","F2201607","F3101607","F4301607","F5111607","F5601607","F8101608","F9101608","F2201608","F3101608","F4301608","F5111608","F5601608","F8101609","F9101609","F2201609","F3101609","F4301609","F5111609","F5601609","F8101610","F9101610","F2201610","F3101610","F4301610","F5111610","F5601610","F8101611","F9101611","F2201611","F3101611","F4301611","F5111611","F5601611","F8101612","F9101612","F2201612","F3101612","F4301612","F5111612","F5601612","F8101701","F9101701","F2201701","F3101701","F4301701","F5111701","F5601701","F8101702","F9101702","F2201702","F3101702","F4301702","F5111702","F5601702","F8101703","F9101703","F2201703","F3101703","F4301703","F5111703","F5601703","F8101704","F9101704","F2201704","F3101704","F4301704","F5111704","F5601704","F8101705","F9101705","F2201705","F3101705","F4301705","F5111705","F5601705","F8101706","F9101706","F2201706","F3101706","F4301706","F5111706","F5601706","F8101707","F9101707","F2201707","F3101707","F4301707","F5111707","F5601707","F8101708","F9101708","F2201708","F3101708","F4301708","F5111708","F5601708","F8101709","F9101709","F2201709","F3101709","F4301709","F5111709","F8101710","F9101710","F2201710","F3101710","F4301710","F5111710","F5601710","F8101711","F9101711","F2201711","F3101711","F4301711","F5111711","F5601711","F8101712","F9101712","F2201712","F3101712","F4301712","F5111712","F5601712","F8101801","F9101801","F2201801","F3101801","F4301801","F5111801","F5601801","F8101802","F9101802","F2201802","F3101802","F4301802","F5111802","F5601802","F8101803","F9101803","F2201803","F3101803","F4301803","F5111803","F5601803","F8101804","F9101804","F2201804","F3101804","F4301804","F5111804","F5601804","F8101805","F9101805","F2201805","F3101805","F4301805","F5111805","F8101806","F9101806","F2201806","F3101806","F4301806","F8101807","F9101807","F2201807","F3101807","F4301807","F5111807","F8101808","F9101808","F2201808","F3101808","F4301808","F5111808","F8101809","F9101809","F2201809","F3101809","F4301809","F5111809","F8101810","F9101810","F2201810","F3101810","F4301810","F5111810","F5601810","F8101811","F9101811","F2201811","F3101811","F4301811","F5111811","F5601811"
"Acanthoceras.zachariasii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.206446,0,0,0,0,0,1.101012,0,0,0,0,0,0,0,0.410296,0,0,0,0,0,0,0.345849,0.4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81002,0.397089,0.40245,0.384523,1.659232,1.211547,0,0,0,0,0,0,0,0,3.2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641614,0,0,0.708756,0,0,0.36521,0,0,0,0,0,0,1.090557,0,0,0,0,0.416218,0,0,0,0,0,0,0,1.618028,0.723356,0,0,0,0.465441,0.500818,0,0.473179,0,0,0,0,0,0,0,0.483861,0,0,0,0,0.514252,0,0.418789,1.845215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460625,0.451154,0,0,0,0,0,0,0.377611,0,0,0,0.408651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473793,0,0.502196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80341065626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359051,0,0,0,0,0,0.336077,6.98696,4.541002,0,0,0,0,0.406034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.919232,1.721765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Achnanthes..pusilla.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.281152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.128993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
